dt,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Thunderstorm
2020-12-26,25.343749999999982,19.15071428571428,9.37,38.41,1018.0357142857143,77.17857142857143,7.096547619047618,57.00595238095238,0.32142857142857145,0.4642857142857143,0.005952380952380952,0.0,0.005952380952380952,0.07142857142857142,0.005952380952380952,0.0,0.125,0.0
2021-01-02,28.43573863636365,24.533238636363645,18.37,36.73,1020.3181818181819,88.24431818181819,4.092159090909096,86.25,0.011363636363636364,0.32386363636363635,0.0,0.011363636363636364,0.03977272727272727,0.4943181818181818,0.028409090909090908,0.0,0.09090909090909091,0.0
2021-01-09,30.278685714285718,24.924685714285708,17.26,41.32,1013.6114285714285,83.21714285714286,6.086514285714285,70.84,0.12,0.52,0.03428571428571429,0.005714285714285714,0.0,0.16,0.14285714285714285,0.0,0.017142857142857144,0.0
2021-01-16,26.967052023121393,20.991849710982656,3.74,40.98,1009.6878612716763,76.63583815028902,6.425606936416186,58.79190751445087,0.3236994219653179,0.36416184971098264,0.0,0.0,0.0,0.011560693641618497,0.05202312138728324,0.0,0.24855491329479767,0.0
2021-01-23,20.112411764705882,11.789647058823526,-1.14,33.06,1024.0529411764705,72.86470588235294,9.913647058823532,45.423529411764704,0.4470588235294118,0.3588235294117647,0.0,0.0058823529411764705,0.0,0.023529411764705882,0.0,0.0,0.16470588235294117,0.0
2021-01-30,27.064802259887003,17.77124293785311,7.14,36.64,1014.2429378531074,79.19774011299435,13.327175141242938,58.31073446327684,0.3163841807909605,0.3785310734463277,0.0,0.0,0.005649717514124294,0.04519774011299435,0.005649717514124294,0.0,0.24858757062146894,0.0
2021-02-06,4.840236686390534,-4.934792899408285,-12.23,17.56,1024.8284023668639,64.08875739644971,7.012248520710056,38.0887573964497,0.5384615384615384,0.33136094674556216,0.0,0.0,0.011834319526627219,0.005917159763313609,0.0,0.0,0.11242603550295859,0.0
2021-02-13,8.722857142857142,-0.07422619047619053,-10.43,29.21,1026.3511904761904,68.70238095238095,8.294047619047621,55.51190476190476,0.2976190476190476,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.20238095238095238,0.0
2021-02-20,30.31017857142856,23.39660714285714,-2.51,48.16,1015.9880952380952,72.88095238095238,9.046011904761903,32.68452380952381,0.5178571428571429,0.27380952380952384,0.0,0.0,0.03571428571428571,0.023809523809523808,0.10119047619047619,0.0,0.047619047619047616,0.0
2021-02-27,33.16070588235294,27.388000000000005,10.58,51.96,1018.5411764705882,70.18235294117648,7.761117647058819,22.176470588235293,0.6764705882352942,0.19411764705882353,0.0,0.01764705882352941,0.023529411764705882,0.08823529411764706,0.0,0.0,0.0,0.0
2021-03-06,43.84011904761904,41.15047619047621,18.37,67.62,1021.75,65.5297619047619,7.289226190476187,18.035714285714285,0.7678571428571429,0.21428571428571427,0.005952380952380952,0.0,0.005952380952380952,0.0,0.005952380952380952,0.0,0.0,0.0
2021-03-13,36.26630057803469,32.41768786127168,21.97,60.06,1023.5606936416185,69.91907514450867,7.275606936416179,39.028901734104046,0.5606936416184971,0.2543352601156069,0.028901734104046242,0.0,0.005780346820809248,0.028901734104046242,0.10404624277456648,0.0,0.017341040462427744,0.0
2021-03-20,45.57999999999999,41.659884393063585,21.97,67.98,1016.4450867052024,66.58959537572254,9.957167630057807,52.994219653179194,0.3930635838150289,0.44508670520231214,0.023121387283236993,0.0,0.0,0.011560693641618497,0.11560693641618497,0.0,0.011560693641618497,0.0
2021-03-27,39.76776536312849,34.325921787709504,19.74,66.16,1017.8938547486033,61.57541899441341,10.827597765363121,40.675977653631286,0.5083798882681564,0.31843575418994413,0.027932960893854747,0.0,0.0111731843575419,0.07262569832402235,0.061452513966480445,0.0,0.0,0.0
2021-04-03,57.26211111111113,55.522888888888865,33.04,80.56,1010.3944444444444,65.7,8.03477777777777,36.26111111111111,0.5277777777777778,0.25555555555555554,0.027777777777777776,0.0,0.0,0.03888888888888889,0.1388888888888889,0.0,0.0,0.011111111111111112
2021-04-10,46.316000000000024,42.82361111111111,30.65,62.94,1008.9333333333333,74.77222222222223,8.519611111111116,66.88333333333334,0.2111111111111111,0.5666666666666667,0.03333333333333333,0.027777777777777776,0.0,0.06666666666666667,0.09444444444444444,0.0,0.0,0.0
2021-04-17,41.97622093023255,37.855232558139534,22.14,62.74,1015.0290697674419,61.48837209302326,7.291162790697672,40.44186046511628,0.46511627906976744,0.4069767441860465,0.011627906976744186,0.0,0.0,0.011627906976744186,0.03488372093023256,0.0,0.06976744186046512,0.0
2021-04-24,49.41668639053255,46.08177514792897,31.64,76.05,1012.7751479289941,68.11242603550296,8.937041420118344,51.46153846153846,0.3076923076923077,0.6449704142011834,0.0,0.0,0.0,0.0,0.03550295857988166,0.0,0.0,0.011834319526627219
2021-05-01,55.18245714285711,52.66422857142857,33.66,87.96,1011.0,65.55428571428571,9.978342857142854,50.857142857142854,0.34285714285714286,0.4685714285714286,0.04,0.0,0.0,0.005714285714285714,0.13142857142857142,0.0,0.0,0.011428571428571429
2021-05-08,48.21124999999999,45.19273809523809,30.65,70.65,1023.8035714285714,54.898809523809526,6.447261904761903,30.214285714285715,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,62.70909604519773,62.18497175141243,46.65,83.48,1022.6045197740114,73.46892655367232,6.81819209039548,48.067796610169495,0.3728813559322034,0.3672316384180791,0.04519774011299435,0.0,0.011299435028248588,0.0847457627118644,0.11864406779661017,0.0,0.0,0.0
2021-05-22,61.861325966850785,61.8280662983425,39.97,87.76,1018.0662983425415,77.48066298342542,6.294917127071825,59.84530386740332,0.2430939226519337,0.43646408839779005,0.06077348066298342,0.0,0.0,0.09392265193370165,0.16574585635359115,0.0,0.0,0.0
2021-05-29,62.497218934911245,61.004733727810624,34.57,93.16,1019.2307692307693,54.35502958579882,6.134615384615385,13.804733727810651,0.7869822485207101,0.17751479289940827,0.01775147928994083,0.0,0.0,0.0,0.01775147928994083,0.0,0.0,0.0
2021-06-05,76.99339285714285,77.83946428571429,61.84,93.16,1013.5892857142857,67.02380952380952,6.807261904761909,12.232142857142858,0.75,0.15476190476190477,0.0,0.005952380952380952,0.017857142857142856,0.03571428571428571,0.02976190476190476,0.0,0.0,0.005952380952380952
2021-06-12,70.3315789473684,69.92766081871348,45.64,89.74,1014.5906432748538,61.461988304093566,6.016140350877196,16.801169590643276,0.7368421052631579,0.18128654970760233,0.005847953216374269,0.0,0.0,0.005847953216374269,0.04678362573099415,0.0,0.0,0.023391812865497075
2021-06-19,67.14392265193372,66.9949171270718,42.75,89.56,1010.1491712707183,72.93922651933701,7.193535911602216,53.46408839779006,0.287292817679558,0.425414364640884,0.022099447513812154,0.0,0.0055248618784530384,0.09392265193370165,0.15469613259668508,0.0,0.0,0.011049723756906077
2021-06-26,69.75533333333331,70.32944444444443,50.77,85.77,1015.9888888888889,82.44444444444444,6.021722222222229,54.45,0.3333333333333333,0.37777777777777777,0.027777777777777776,0.005555555555555556,0.0,0.1,0.15,0.0,0.0,0.005555555555555556
2021-07-03,72.41417647058826,73.35199999999998,50.22,93.16,1014.6058823529412,71.59411764705882,8.156529411764701,32.11764705882353,0.5882352941176471,0.3411764705882353,0.0058823529411764705,0.0,0.0,0.03529411764705882,0.029411764705882353,0.0,0.0,0.0
2021-07-10,68.43321839080463,68.83488505747125,52.57,85.64,1016.4540229885057,81.22413793103448,6.606321839080462,44.98850574712644,0.4367816091954023,0.3850574712643678,0.011494252873563218,0.005747126436781609,0.0,0.05172413793103448,0.10344827586206896,0.0,0.0,0.005747126436781609
2021-07-17,70.72244047619051,71.30654761904762,54.64,89.56,1020.8690476190476,74.44642857142857,4.753928571428573,22.928571428571427,0.625,0.32142857142857145,0.0,0.0,0.023809523809523808,0.02976190476190476,0.0,0.0,0.0,0.0
2021-07-24,76.70755952380951,77.85595238095237,54.73,93.16,1015.3988095238095,68.44642857142857,6.432321428571429,19.464285714285715,0.6845238095238095,0.23809523809523808,0.011904761904761904,0.0,0.02976190476190476,0.0,0.03571428571428571,0.0,0.0,0.0
2021-07-31,70.14226190476191,70.29267857142854,50.65,88.03,1018.0357142857143,69.63095238095238,5.27464285714286,28.446428571428573,0.5059523809523809,0.2976190476190476,0.005952380952380952,0.0,0.017857142857142856,0.0,0.16071428571428573,0.0,0.0,0.011904761904761904
2021-08-07,74.24031914893614,76.08250000000007,57.65,94.64,1011.936170212766,81.31382978723404,6.947287234042555,43.537234042553195,0.324468085106383,0.24468085106382978,0.010638297872340425,0.0,0.015957446808510637,0.05851063829787234,0.26595744680851063,0.0,0.0,0.0797872340425532
2021-08-14,71.06946745562132,71.68372781065092,50.65,89.2,1019.7218934911242,72.04733727810651,3.5668639053254476,13.934911242603551,0.6272189349112426,0.17751479289940827,0.0,0.01775147928994083,0.0,0.08284023668639054,0.09467455621301775,0.0,0.0,0.0
2021-08-21,75.26259887005652,77.44853107344638,55.65,94.64,1015.5084745762712,81.38418079096046,5.778870056497178,37.3728813559322,0.4293785310734463,0.2937853107344633,0.0,0.0,0.01694915254237288,0.07909604519774012,0.1638418079096045,0.0,0.0,0.01694915254237288
2021-08-28,71.84374269005849,72.72040935672516,50.77,93.42,1016.0526315789474,73.63157894736842,5.395847953216378,17.058479532163744,0.672514619883041,0.19298245614035087,0.0,0.0,0.0,0.0,0.11695906432748537,0.0,0.0,0.017543859649122806
2021-09-04,66.38303571428571,66.08970238095233,48.65,81.84,1011.9642857142857,71.54761904761905,6.275773809523812,32.095238095238095,0.5476190476190477,0.375,0.0,0.0,0.005952380952380952,0.005952380952380952,0.05357142857142857,0.0,0.0,0.011904761904761904
2021-09-11,68.15577380952381,68.26803571428573,48.97,87.76,1014.8988095238095,74.60119047619048,6.398214285714286,29.791666666666668,0.6071428571428571,0.3392857142857143,0.0,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0
2021-09-18,68.72716216216216,68.8291891891892,50.74,87.66,1018.527027027027,73.06756756756756,5.274729729729733,17.14864864864865,0.7567567567567568,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.1891891891891892,0.0,0.0,0.0
