item,item_code,quantity,unit_price,total_sales_amount,date,type
bottle bud light,3114,3.0,4.5,13.5,2021-03-26,beer
bottle budweiser,3115,3.0,4.5,13.5,2021-03-26,beer
cocktail of the week,3250,3.0,4.0,12.0,2021-03-26,special
bloody mary,3199,3.0,7.6666666666667,23.0,2021-03-26,cocktail
coffee,3153,3.0,1.5,4.5,2021-03-26,nonalcoholic
diet coke,3158,3.0,1.5,4.5,2021-03-26,nonalcoholic
7-up,3147,3.0,1.5,4.5,2021-03-26,nonalcoholic
pit miller high life,3142,3.0,11.0,33.0,2021-03-26,beer
can press pom/gin,3131,3.0,5.0,15.0,2021-03-26,hard seltzer
pit schlitz,3144,2.0,11.0,22.0,2021-03-26,beer
iced tea,3167,2.0,1.5,3.0,2021-03-26,nonalcoholic
pineapple jc,3174,2.0,1.5,3.0,2021-03-26,nonalcoholic
shot jager bomb,3274,2.0,5.0,10.0,2021-03-26,liqueur
long island,3204,2.0,8.0,16.0,2021-03-26,cocktail
bottle corona,3117,2.0,4.5,9.0,2021-03-26,beer
cup chili,2873,2.0,2.5,5.0,2021-03-26,side
house salad sm,2837,2.0,3.75,7.5,2021-03-26,salad
side tartar sauce,2834,2.0,0.25,0.5,2021-03-26,side
side lg nacho cheese,2816,2.0,1.5,3.0,2021-03-26,side
chili cheese poutine,2801,2.0,7.0,14.0,2021-03-26,appetizers
hush puppies,2809,2.0,5.0,10.0,2021-03-26,appetizers
shrimp fry,2735,2.0,9.99,19.98,2021-03-26,fish
shot skyy orange,3677,2.0,0.0,0.0,2021-03-26,vodka
shot campari,3549,2.0,0.0,0.0,2021-03-26,liqueur
dbl southern comfort,3596,2.0,8.0,16.0,2021-03-26,scotch/whiskey
skyy apricot bomb,3368,2.0,4.0,8.0,2021-03-26,vodka
makers mark,3322,2.0,5.0,10.0,2021-03-26,bourbon
pit water,3400,2.0,0.0,0.0,2021-03-26,nonalcoholic
dbl hennessey,3449,2.0,11.0,22.0,2021-03-26,brandy
shot rail whiskey,3460,2.0,3.0,6.0,2021-03-26,scotch/whiskey
dbl jose cuervo,3474,1.0,6.0,6.0,2021-03-26,tequila
shot tanqueray,3489,1.0,5.0,5.0,2021-03-26,gin
dbl bacardi,3492,1.0,6.0,6.0,2021-03-26,vodka
shot hennessey,3450,1.0,5.0,5.0,2021-03-26,brandy
cuervo gold,3282,1.0,5.0,5.0,2021-03-26,tequila
southern comfort,3326,1.0,5.0,5.0,2021-03-26,scotch/whiskey
rail vodka,3339,1.0,3.5,3.5,2021-03-26,vodka
pit beer of the week,3362,1.0,11.0,11.0,2021-03-26,special
dbl absolut citron,3656,1.0,8.0,8.0,2021-03-26,vodka
shot fireball,3584,1.0,4.0,4.0,2021-03-26,scotch/whiskey
dbl jameson,3538,1.0,8.0,8.0,2021-03-26,scotch/whiskey
jameson,3539,1.0,5.0,5.0,2021-03-26,scotch/whiskey
dbl crown royal,3528,1.0,8.0,8.0,2021-03-26,scotch/whiskey
dbl coconut jack,3498,1.0,6.0,6.0,2021-03-26,rum
shot skyy apricot,3667,1.0,3.0,3.0,2021-03-26,vodka
shot skyy ginger,3673,1.0,3.0,3.0,2021-03-26,vodka
dbl skyy orange,3676,1.0,7.0,7.0,2021-03-26,vodka
side balsamic,2754,1.0,0.75,0.75,2021-03-26,side
side bbq,2821,1.0,0.25,0.25,2021-03-26,side
side sm nacho chez,2852,1.0,0.75,0.75,2021-03-26,side
pc perch,2869,1.0,0.0,0.0,2021-03-26,fish
bottle eastside dark,3118,1.0,5.0,5.0,2021-03-26,beer
white russian,3215,1.0,5.0,5.0,2021-03-26,cocktail
captain morgan,3258,1.0,5.0,5.0,2021-03-26,rum
shirley temple,3182,1.0,1.75,1.75,2021-03-26,nonalcoholic
soda/juice,3183,1.0,1.5,1.5,2021-03-26,nonalcoholic
tomato jc,3186,1.0,1.5,1.5,2021-03-26,nonalcoholic
can ginger beer,3151,1.0,1.55,1.55,2021-03-26,nonalcoholic
can mountain dew,3152,1.0,1.5,1.5,2021-03-26,nonalcoholic
can press lime,3132,1.0,0.0,0.0,2021-03-26,hard seltzer
can press gf/car,3133,1.0,5.0,5.0,2021-03-26,hard seltzer
sriracha strips,2730,4.0,8.75,35.0,2020-03-27,appetizers
riverwest burger,2714,3.0,9.5,28.5,2020-03-27,burger
cheese curds,2728,3.0,6.5,19.5,2020-03-27,appetizers
side ranch,2815,2.0,0.25,0.5,2020-03-27,side
side bleu chez,2818,1.0,0.25,0.25,2020-03-27,side
bbq pulled pork,2842,1.0,7.25,7.25,2020-03-27,sandwich
iggy pop,2860,1.0,9.0,9.0,2020-03-27,sandwich
kung fu quesadilla,2870,1.0,6.0,6.0,2020-03-27,appetizers
fancy fries,2878,1.0,5.0,5.0,2020-03-27,side
locust st wings full,2729,1.0,11.0,11.0,2020-03-27,appetizers
mush swiss burger,2715,1.0,8.0,8.0,2020-03-27,burger
french fries,2731,1.0,2.0,2.0,2020-03-27,side
club sub,2733,1.0,10.0,10.0,2020-03-27,sandwich
grilled cheese,2734,1.0,7.0,7.0,2020-03-27,sandwich
side honey mustard,2751,1.0,0.25,0.25,2020-03-27,side
bottle miller high life,3122,103.0,3.25,334.75,2019-03-29,beer
rail vodka,3339,94.0,5.0425531914894,474.0,2019-03-29,vodka
pint spotted cow,3140,92.0,3.929347826087,361.5,2019-03-29,beer
shot tullamore dew,3327,85.0,3.8588235294118,328.0,2019-03-29,scotch/whiskey
pint lkft ipa,3136,70.0,3.6642857142857,256.5,2019-03-29,beer
pint stein,3141,67.0,3.8955223880597,261.0,2019-03-29,beer
skyy raspberry bomb,3369,67.0,3.9402985074627,264.0,2019-03-29,vodka
skyy orange bomb,3372,62.0,4.0,248.0,2019-03-29,vodka
glass water,3162,58.0,0.0,0.0,2019-03-29,nonalcoholic
rail whiskey,3340,57.0,4.9649122807018,283.0,2019-03-29,scotch/whiskey
shot seagrams vo,3325,51.0,3.1764705882353,162.0,2019-03-29,scotch/whiskey
pint miller lite,3138,50.0,3.0,150.0,2019-03-29,beer
pint miller high life,3137,45.0,3.0,135.0,2019-03-29,beer
shot jameson,3317,45.0,4.2888888888889,193.0,2019-03-29,scotch/whiskey
can pabst blue ribbon 16oz,3129,35.0,4.0,140.0,2019-03-29,beer
pint lkft hazy rabbit,3348,34.0,3.7058823529412,126.0,2019-03-29,beer
hennessey,3190,33.0,7.5757575757576,250.0,2019-03-29,brandy
pint moon man,3349,31.0,3.3870967741935,105.0,2019-03-29,beer
3 part combo,2831,30.0,12.083333333333,362.5,2019-03-29,fish
combo fry,2736,29.0,10.968275862069,318.08,2019-03-29,fish
sriracha strips,2730,26.0,8.1153846153846,211.0,2019-03-29,appetizers
bottle miller lite,3391,26.0,3.25,84.5,2019-03-29,beer
fish fry,2722,25.0,9.812,245.3,2019-03-29,fish
locust st wings full,2729,23.0,10.804347826087,248.5,2019-03-29,appetizers
locust st. wings half,2858,22.0,6.0,132.0,2019-03-29,appetizers
shot of the week,3254,21.0,3.0,63.0,2019-03-29,special
cazadores blanco,3280,21.0,4.2380952380952,89.0,2019-03-29,tequila
cheese burger,2841,20.0,6.85,137.0,2019-03-29,burger
perch fry,2830,20.0,10.15,203.0,2019-03-29,fish
riverwest burger,2714,19.0,9.3157894736842,177.0,2019-03-29,burger
hh pint guinness,3350,19.0,4.1315789473684,78.5,2019-03-29,happy hour
rail rum,3343,18.0,5.0,90.0,2019-03-29,rum
rail tequila,3344,18.0,4.8333333333333,87.0,2019-03-29,tequila
cheese curds,2728,18.0,6.5277777777778,117.5,2019-03-29,appetizers
pint schlitz,3139,18.0,3.0,54.0,2019-03-29,beer
pit schlitz,3144,17.0,10.0,170.0,2019-03-29,beer
pint beer of the week,3356,17.0,3.0,51.0,2019-03-29,special
hh pint abita wrought iron,3354,15.0,4.4,66.0,2019-03-29,happy hour
b n s special,3409,15.0,5.0,75.0,2019-03-29,special
jack daniels,3315,15.0,8.0,120.0,2019-03-29,scotch/whiskey
rail gin,3341,15.0,4.2666666666667,64.0,2019-03-29,gin
pit miller lite,3143,15.0,10.0,150.0,2019-03-29,beer
holy mo!,2839,15.0,10.766666666667,161.5,2019-03-29,burger
side ranch,2815,14.0,0.25,3.5,2019-03-29,side
thurs burger,2886,14.0,5.5714285714286,78.0,2019-03-29,burger
pint k4 fantasy factory,3351,14.0,3.5357142857143,49.5,2019-03-29,beer
rwpc pint,3408,14.0,2.9285714285714,41.0,2019-03-29,beer
french fries,2731,13.0,2.0,26.0,2019-03-29,side
mush swiss burger,2715,12.0,8.375,100.5,2019-03-29,burger
war burger,3028,12.0,8.0833333333333,97.0,2019-03-29,burger
cup soup,2872,12.0,2.5,30.0,2019-03-29,side
bloody mary,3199,12.0,7.1666666666667,86.0,2019-03-29,cocktail
soda/juice,3183,12.0,1.5,18.0,2019-03-29,nonalcoholic
shot dr mcgullicuddys,3226,11.0,3.0,33.0,2019-03-29,liqueur
grilled cheese,2734,11.0,4.9090909090909,54.0,2019-03-29,sandwich
skyy cherry bomb,3370,11.0,4.0,44.0,2019-03-29,vodka
pint angry orchard,3352,11.0,3.6818181818182,40.5,2019-03-29,hard cider
skyy cherry,3297,10.0,6.0,60.0,2019-03-29,vodka
skyy orange,3299,10.0,5.7,57.0,2019-03-29,vodka
pint oso hop debacle,3355,10.0,3.6,36.0,2019-03-29,beer
all american burger,2840,10.0,6.675,66.75,2019-03-29,burger
nachos,2808,9.0,7.25,65.25,2019-03-29,appetizers
bbq pulled pork,2842,9.0,7.3888888888889,66.5,2019-03-29,sandwich
captain morgan,3258,9.0,7.1111111111111,64.0,2019-03-29,rum
bottle pabst blue ribbon,3126,9.0,3.25,29.25,2019-03-29,beer
cuervo gold,3282,9.0,4.0,36.0,2019-03-29,tequila
pint abita turbodog,3353,8.0,3.5625,28.5,2019-03-29,beer
skyy ginger bomb,3371,8.0,4.0,32.0,2019-03-29,vodka
monday special,3032,8.0,7.5,60.0,2019-03-29,special
spicy popcorn shrimp,2864,8.0,6.0,48.0,2019-03-29,appetizers
cubano,2716,8.0,8.125,65.0,2019-03-29,sandwich
chix caeser wrap,2838,7.0,8.4285714285714,59.0,2019-03-29,sandwich
tater tots,2836,7.0,2.0,14.0,2019-03-29,side
cup chili,2873,7.0,2.5,17.5,2019-03-29,side
tanqueray,3219,7.0,7.4285714285714,52.0,2019-03-29,gin
pit water,3400,7.0,0.0,0.0,2019-03-29,nonalcoholic
skyy raspberry,3302,7.0,6.0,42.0,2019-03-29,vodka
titos,3307,6.0,8.0,48.0,2019-03-29,vodka
pit moon man,3357,6.0,14.0,84.0,2019-03-29,beer
pit beer of the week,3362,6.0,10.0,60.0,2019-03-29,special
can press blk/hyb,3130,6.0,5.0,30.0,2019-03-29,hard seltzer
coke,3154,6.0,1.5,9.0,2019-03-29,nonalcoholic
iggy pop,2860,6.0,9.0,54.0,2019-03-29,sandwich
breakfast burger,3033,6.0,8.1666666666667,49.0,2019-03-29,breakfast
cheese curd burger,2879,6.0,10.333333333333,62.0,2019-03-29,burger
house salad sm,2837,6.0,3.5,21.0,2019-03-29,salad
soft pretzel bites,2835,6.0,5.0,30.0,2019-03-29,appetizers
chili cheese poutine,2801,6.0,7.1666666666667,43.0,2019-03-29,appetizers
fish sandwich,2737,6.0,7.5833333333333,45.5,2019-03-29,fish
bowl soup,2713,5.0,4.1,20.5,2019-03-29,side
breakfast burrito,3034,5.0,7.5,37.5,2019-03-29,breakfast
side sm nacho chez,2852,5.0,0.75,3.75,2019-03-29,side
plain chicken strips,2867,5.0,8.0,40.0,2019-03-29,appetizers
diet coke,3158,5.0,1.5,7.5,2019-03-29,nonalcoholic
pit spotted cow,3145,5.0,14.0,70.0,2019-03-29,beer
can schlitz 16oz,3134,5.0,4.0,20.0,2019-03-29,beer
bottle miller lite,3123,5.0,3.25,16.25,2019-03-29,beer
trinidad tea,3213,5.0,8.0,40.0,2019-03-29,cocktail
tues grilled cheese,3399,5.0,5.2,26.0,2019-03-29,special
crown royal,3312,5.0,6.8,34.0,2019-03-29,scotch/whiskey
fireball,3313,5.0,4.0,20.0,2019-03-29,scotch/whiskey
jim beam,3318,5.0,6.4,32.0,2019-03-29,bourbon
makers mark,3322,5.0,8.8,44.0,2019-03-29,bourbon
bulleit bourbon,3308,4.0,5.75,23.0,2019-03-29,bourbon
cab/merlot,3329,4.0,5.0,20.0,2019-03-29,wine
jack daniels honey,3316,4.0,6.0,24.0,2019-03-29,scotch/whiskey
skyy apricot bomb,3368,4.0,4.0,16.0,2019-03-29,vodka
korbel,3191,4.0,5.0,20.0,2019-03-29,brandy
shot rumpleminz,3242,4.0,4.0,16.0,2019-03-29,rum
fernet,3228,4.0,4.0,16.0,2019-03-29,liqueur
bacardi,3255,4.0,5.5,22.0,2019-03-29,vodka
bottle odouls,3125,4.0,3.25,13.0,2019-03-29,beer
can coors light,3116,4.0,4.0,16.0,2019-03-29,beer
can press lime,3132,4.0,5.0,20.0,2019-03-29,hard seltzer
7-up,3147,4.0,1.5,6.0,2019-03-29,nonalcoholic
can crispin 16oz,3128,4.0,5.0,20.0,2019-03-29,hard cider
pit miller high life,3142,4.0,10.0,40.0,2019-03-29,beer
pc perch,2869,4.0,1.0,4.0,2019-03-29,fish
jive turkey,2859,4.0,8.0,32.0,2019-03-29,sandwich
side mayo,2849,4.0,0.25,1.0,2019-03-29,side
fish tacos,2851,4.0,6.625,26.5,2019-03-29,fish
fancy fries,2878,4.0,5.0,20.0,2019-03-29,side
bottle blue moon,3113,4.0,4.5,18.0,2019-03-29,beer
bottle bud light,3114,4.0,4.0,16.0,2019-03-29,beer
tracks scramble,3045,4.0,8.0,32.0,2019-03-29,breakfast
pc pollack,2800,4.0,2.25,9.0,2019-03-29,fish
side lg nacho cheese,2816,4.0,1.5,6.0,2019-03-29,side
pc shrimp,2823,4.0,0.0,0.0,2019-03-29,fish
hush puppies,2809,3.0,6.5,19.5,2019-03-29,appetizers
club sub,2733,3.0,7.1666666666667,21.5,2019-03-29,sandwich
thai chicken wrap,2880,3.0,9.1666666666667,27.5,2019-03-29,sandwich
breakfast classic,3035,3.0,4.3333333333333,13.0,2019-03-29,breakfast
kung fu quesadilla,2870,3.0,6.0,18.0,2019-03-29,appetizers
chix caesar salad,2871,3.0,8.1666666666667,24.5,2019-03-29,salad
shrimp tacos,2874,3.0,6.5,19.5,2019-03-29,fish
pit stein,3146,3.0,14.0,42.0,2019-03-29,beer
diet coke - refill,3160,3.0,0.0,0.0,2019-03-29,nonalcoholic
can n.g. staghorn,3135,3.0,5.0,15.0,2019-03-29,beer
bottle spaten lager,3127,3.0,4.5,13.5,2019-03-29,beer
camel lights,3247,3.0,9.0,27.0,2019-03-29,other
coffee,3153,3.0,1.5,4.5,2019-03-29,nonalcoholic
red bull,3175,3.0,3.5,10.5,2019-03-29,nonalcoholic
rail brandy,3342,3.0,4.8333333333333,14.5,2019-03-29,brandy
smirnoff red,3303,3.0,6.6666666666667,20.0,2019-03-29,vodka
absolut,3286,3.0,7.0,21.0,2019-03-29,vodka
absolut citron,3287,3.0,8.0,24.0,2019-03-29,vodka
ciroc,3289,2.0,4.0,8.0,2019-03-29,vodka
ketel one,3292,2.0,8.0,16.0,2019-03-29,vodka
seagrams 7,3324,2.0,6.0,12.0,2019-03-29,scotch/whiskey
skyy peach bomb,3367,2.0,4.0,8.0,2019-03-29,vodka
bottle bud light,3388,2.0,4.0,8.0,2019-03-29,beer
root beer,3178,2.0,1.5,3.0,2019-03-29,nonalcoholic
lemonade,3170,2.0,1.5,3.0,2019-03-29,nonalcoholic
seltzer,3180,2.0,1.5,3.0,2019-03-29,nonalcoholic
seltzer - refill,3181,2.0,0.0,0.0,2019-03-29,nonalcoholic
long island,3204,2.0,8.0,16.0,2019-03-29,cocktail
baileys irish,3221,2.0,4.0,8.0,2019-03-29,liqueur
shot goldschlager,3230,2.0,4.0,8.0,2019-03-29,liqueur
shot jagermeister,3234,2.0,4.0,8.0,2019-03-29,liqueur
bacardi limon,3257,2.0,5.0,10.0,2019-03-29,vodka
cazadores reposado,3281,2.0,4.0,8.0,2019-03-29,tequila
moscow mule,3207,2.0,7.0,14.0,2019-03-29,cocktail
mind eraser,3267,2.0,6.0,12.0,2019-03-29,cocktail
bottle corona,3117,2.0,4.5,9.0,2019-03-29,beer
desperado,3044,2.0,10.0,20.0,2019-03-29,tequila
side garlic parm,2877,2.0,0.25,0.5,2019-03-29,side
side sriracha mayo,2865,2.0,0.25,0.5,2019-03-29,side
fancy tots,2883,2.0,5.0,10.0,2019-03-29,side
house salad lg,2697,2.0,7.0,14.0,2019-03-29,salad
side bleu chez,2818,2.0,0.25,0.5,2019-03-29,side
side tartar sauce,2834,1.0,0.25,0.25,2019-03-29,side
bowl chili,2696,1.0,4.0,4.0,2019-03-29,side
shrimp fry,2735,1.0,9.95,9.95,2019-03-29,fish
side honey mustard,2751,1.0,0.25,0.25,2019-03-29,side
side horse mayo,2753,1.0,0.25,0.25,2019-03-29,side
bottle budweiser,3115,1.0,4.0,4.0,2019-03-29,beer
breakfast sammy,3046,1.0,6.5,6.5,2019-03-29,breakfast
el diablo,3047,1.0,7.0,7.0,2019-03-29,breakfast
ham n swiss,3048,1.0,7.0,7.0,2019-03-29,sandwich
side english muffin,3049,1.0,1.75,1.75,2019-03-29,side
2 eggs,3036,1.0,2.0,2.0,2019-03-29,breakfast
side sweet chili,2875,1.0,0.25,0.25,2019-03-29,side
bottle modelo especial,3124,1.0,4.5,4.5,2019-03-29,beer
bottle lh milk stout,3119,1.0,4.5,4.5,2019-03-29,beer
bottle lkft fixed gear,3120,1.0,4.5,4.5,2019-03-29,beer
bottle mgd,3121,1.0,3.25,3.25,2019-03-29,beer
can press pom/gin,3131,1.0,5.0,5.0,2019-03-29,hard seltzer
can press gf/car,3133,1.0,5.0,5.0,2019-03-29,hard seltzer
iced tea,3167,1.0,1.5,1.5,2019-03-29,nonalcoholic
can ginger beer,3151,1.0,1.55,1.55,2019-03-29,nonalcoholic
can mountain dew,3152,1.0,1.5,1.5,2019-03-29,nonalcoholic
coconut jack,3259,1.0,4.0,4.0,2019-03-29,rum
dewers white,3263,1.0,5.0,5.0,2019-03-29,scotch/whiskey
mango mimosa,3205,1.0,6.0,6.0,2019-03-29,cocktail
mimosa,3206,1.0,4.0,4.0,2019-03-29,cocktail
white russian,3215,1.0,5.0,5.0,2019-03-29,cocktail
bombay sapphire,3216,1.0,9.0,9.0,2019-03-29,gin
brew crew margarita,3200,1.0,7.0,7.0,2019-03-29,cocktail
irish coffee,3202,1.0,7.0,7.0,2019-03-29,cocktail
orange jc,3173,1.0,1.5,1.5,2019-03-29,nonalcoholic
root beer - refill,3179,1.0,0.0,0.0,2019-03-29,nonalcoholic
bottle killians,3404,1.0,3.0,3.0,2019-03-29,beer
pit oso hop debacle,3365,1.0,14.0,14.0,2019-03-29,beer
mount royal,3323,1.0,4.0,4.0,2019-03-29,scotch/whiskey
shot seagrams vo,3325,93.0,2.4516129032258,228.0,2021-04-02,scotch/whiskey
dbl rail vodka,3455,79.0,5.0727848101266,400.75,2021-04-02,vodka
skyy cherry bomb,3370,54.0,1.9259259259259,104.0,2021-04-02,vodka
shot fernet,3507,51.0,3.0588235294118,156.0,2021-04-02,liqueur
shot tullamore dew,3327,45.0,3.4666666666667,156.0,2021-04-02,scotch/whiskey
pint stein,3141,45.0,3.5,157.5,2021-04-02,beer
pint spotted cow,3140,37.0,3.8108108108108,141.0,2021-04-02,beer
bottle miller high life,3122,36.0,3.25,117.0,2021-04-02,beer
pint schlitz,3139,32.0,3.0,96.0,2021-04-02,beer
skyy peach bomb,3367,31.0,3.3548387096774,104.0,2021-04-02,vodka
shot cazadores blanco,3481,28.0,3.4285714285714,96.0,2021-04-02,tequila
grilled cheese,2734,28.0,2.7857142857143,78.0,2021-04-02,sandwich
pint moon man,3349,27.0,2.5,67.5,2021-04-02,beer
pint lkft hazy rabbit,3348,26.0,3.5769230769231,93.0,2021-04-02,beer
can press pom/gin,3131,26.0,4.8076923076923,125.0,2021-04-02,hard seltzer
can coors light,3116,25.0,3.52,88.0,2021-04-02,beer
locust st wings full,2729,25.0,10.94,273.5,2021-04-02,appetizers
cheese curds,2728,23.0,8.0217391304348,184.5,2021-04-02,appetizers
rail vodka,3339,23.0,3.5,80.5,2021-04-02,vodka
shot rumpleminz,3242,21.0,3.8095238095238,80.0,2021-04-02,rum
skyy orange bomb,3372,21.0,1.7142857142857,36.0,2021-04-02,vodka
french fries,2731,20.0,2.025,40.5,2021-04-02,side
locust st. wings half,2858,20.0,5.775,115.5,2021-04-02,appetizers
can pabst blue ribbon 16oz,3129,20.0,3.8,76.0,2021-04-02,beer
pint miller high life,3137,19.0,3.0,57.0,2021-04-02,beer
riverwest burger,2714,19.0,11.223684210526,213.25,2021-04-02,burger
bottle miller lite,3391,19.0,3.0789473684211,58.5,2021-04-02,beer
dbl rail whiskey,3459,19.0,5.1052631578947,97.0,2021-04-02,scotch/whiskey
dbl rail tequila,3461,19.0,5.6578947368421,107.5,2021-04-02,tequila
dbl rail rum,3457,18.0,5.0833333333333,91.5,2021-04-02,rum
fish fry,2722,18.0,10.777777777778,194.0,2021-04-02,fish
dbl rail gin,3453,17.0,4.2647058823529,72.5,2021-04-02,gin
shot rail tequila,3462,17.0,2.4705882352941,42.0,2021-04-02,tequila
pint beer of the week,3356,17.0,3.0,51.0,2021-04-02,special
dbl korbel,3452,16.0,6.625,106.0,2021-04-02,brandy
sriracha strips,2730,16.0,7.0625,113.0,2021-04-02,appetizers
pint lkft ipa,3136,16.0,3.28125,52.5,2021-04-02,beer
can press blk/hyb,3130,15.0,5.0,75.0,2021-04-02,hard seltzer
dbl titos,3654,15.0,8.0,120.0,2021-04-02,vodka
dbl captain morgan,3496,14.0,8.0,112.0,2021-04-02,rum
dbl jack daniels,3526,14.0,8.0,112.0,2021-04-02,scotch/whiskey
skyy raspberry bomb,3369,12.0,3.6666666666667,44.0,2021-04-02,vodka
dbl skyy raspb,3668,12.0,7.0,84.0,2021-04-02,vodka
shot skyy orange,3677,12.0,1.75,21.0,2021-04-02,vodka
patty melt,3705,11.0,8.5909090909091,94.5,2021-04-02,sandwich
shot jameson,3317,11.0,2.5454545454545,28.0,2021-04-02,scotch/whiskey
bottle mgd,3121,11.0,3.25,35.75,2021-04-02,beer
all american burger,2840,11.0,7.2954545454545,80.25,2021-04-02,burger
pit miller lite,3143,10.0,11.0,110.0,2021-04-02,beer
skyy ginger bomb,3371,10.0,1.6,16.0,2021-04-02,vodka
shot captain morgan,3497,9.0,4.0,36.0,2021-04-02,rum
cheese burger,2841,9.0,7.6111111111111,68.5,2021-04-02,burger
perch fry,2830,9.0,13.267777777778,119.41,2021-04-02,fish
nashville hot chicken,3706,9.0,9.3333333333333,84.0,2021-04-02,entree
buffalo chicken sammy,3707,8.0,7.375,59.0,2021-04-02,sandwich
chili cheese poutine,2801,8.0,7.125,57.0,2021-04-02,appetizers
chix caeser wrap,2838,8.0,9.875,79.0,2021-04-02,sandwich
shot cazadores reposado,3479,8.0,4.0,32.0,2021-04-02,tequila
pint angry orchard,3352,8.0,3.8125,30.5,2021-04-02,hard cider
cup soup,2872,7.0,2.5,17.5,2021-04-02,side
bowl chili,2696,7.0,4.0714285714286,28.5,2021-04-02,side
combo fry,2736,7.0,13.642857142857,95.5,2021-04-02,fish
tracks big boy,3704,7.0,10.0,70.0,2021-04-02,burger
shot skyy ginger,3673,7.0,3.0,21.0,2021-04-02,vodka
dbl skyy orange,3676,6.0,7.0,42.0,2021-04-02,vodka
house salad lg,2697,6.0,7.5,45.0,2021-04-02,salad
tater tots,2836,6.0,2.0833333333333,12.5,2021-04-02,side
3 part combo,2831,6.0,16.156666666667,96.94,2021-04-02,fish
glass water,3162,6.0,0.0,0.0,2021-04-02,nonalcoholic
rail gin,3341,6.0,3.5,21.0,2021-04-02,gin
skyy peach,3300,6.0,3.3333333333333,20.0,2021-04-02,vodka
long island,3204,6.0,8.0,48.0,2021-04-02,cocktail
moscow mule,3207,6.0,7.0,42.0,2021-04-02,cocktail
shot jagermeister,3234,6.0,4.1666666666667,25.0,2021-04-02,liqueur
hh pint guinness,3350,5.0,3.0,15.0,2021-04-02,happy hour
soda/juice,3183,5.0,1.5,7.5,2021-04-02,nonalcoholic
7-up,3147,5.0,1.5,7.5,2021-04-02,nonalcoholic
bottle budweiser,3115,5.0,4.5,22.5,2021-04-02,beer
bottle blue moon,3113,5.0,4.5,22.5,2021-04-02,beer
shrimp fry,2735,5.0,9.99,49.95,2021-04-02,fish
shot bulleit rye,3590,5.0,4.0,20.0,2021-04-02,scotch/whiskey
shot titos,3655,4.0,2.0,8.0,2021-04-02,vodka
side ranch,2815,4.0,0.25,1.0,2021-04-02,side
house salad sm,2837,4.0,3.5,14.0,2021-04-02,salad
plain chicken strips,2867,4.0,7.0,28.0,2021-04-02,appetizers
chix caesar salad,2871,4.0,8.5,34.0,2021-04-02,salad
bottle bud light,3114,4.0,4.5,18.0,2021-04-02,beer
dbl cazadores blanco,3480,4.0,7.0,28.0,2021-04-02,tequila
shot crown royal,3529,4.0,4.0,16.0,2021-04-02,scotch/whiskey
dbl coconut jack,3498,3.0,6.0,18.0,2021-04-02,rum
shot baileys irish,3541,3.0,4.0,12.0,2021-04-02,liqueur
dbl tanqueray,3488,3.0,8.0,24.0,2021-04-02,gin
dbl bacardi limon,3494,3.0,6.0,18.0,2021-04-02,vodka
shot jose cuervo,3475,3.0,3.0,9.0,2021-04-02,tequila
dbl cazadores reposado,3478,3.0,7.0,21.0,2021-04-02,tequila
cazadores blanco,3280,3.0,5.0,15.0,2021-04-02,tequila
shot of the week,3254,3.0,3.0,9.0,2021-04-02,special
bottle corona,3117,3.0,4.5,13.5,2021-04-02,beer
pit schlitz,3144,3.0,11.0,33.0,2021-04-02,beer
pit spotted cow,3145,3.0,15.0,45.0,2021-04-02,beer
bloody mary,3199,3.0,7.6666666666667,23.0,2021-04-02,cocktail
shot wild turkey 101,3616,3.0,4.0,12.0,2021-04-02,scotch/whiskey
pint lkft oktoberfest,3697,3.0,3.5,10.5,2021-04-02,beer
shot southern comfort,3597,2.0,4.0,8.0,2021-04-02,scotch/whiskey
shot canad. club,3618,2.0,3.0,6.0,2021-04-02,scotch/whiskey
dbl skyy cherry,3670,2.0,7.0,14.0,2021-04-02,vodka
dbl skyy,3662,2.0,7.0,14.0,2021-04-02,vodka
shot fireball,3584,2.0,4.0,8.0,2021-04-02,scotch/whiskey
coke,3154,2.0,1.5,3.0,2021-04-02,nonalcoholic
pineapple jc,3174,2.0,1.5,3.0,2021-04-02,nonalcoholic
bottle modelo especial,3124,2.0,4.5,9.0,2021-04-02,beer
pc pollack,2800,2.0,2.5,5.0,2021-04-02,fish
side lg nacho cheese,2816,2.0,1.125,2.25,2021-04-02,side
bowl soup,2713,2.0,4.0,8.0,2021-04-02,side
shot goldschlager,3230,2.0,4.0,8.0,2021-04-02,liqueur
cocktail of the week,3250,2.0,4.0,8.0,2021-04-02,special
dbl of the week,3251,2.0,5.0,10.0,2021-04-02,special
jack daniels,3315,2.0,5.0,10.0,2021-04-02,scotch/whiskey
dbl rail brandy,3448,2.0,6.5,13.0,2021-04-02,brandy
dbl hennessey,3449,2.0,13.0,26.0,2021-04-02,brandy
shot bacardi limon,3495,2.0,3.0,6.0,2021-04-02,vodka
shot campari,3549,2.0,3.0,6.0,2021-04-02,liqueur
dbl crown royal,3528,2.0,8.0,16.0,2021-04-02,scotch/whiskey
dbl jameson,3538,2.0,8.0,16.0,2021-04-02,scotch/whiskey
shot jack daniels,3527,1.0,4.0,4.0,2021-04-02,scotch/whiskey
shot amaretto,3561,1.0,0.0,0.0,2021-04-02,liqueur
