item,item_code,quantity,unit_price,total_sales_amount,date,Type
Iced Tea,3167,2.0,1.5,3.0,2019-11-01,NonAlcoholic
CAN Ginger Beer,3151,2.0,1.55,3.1,2019-11-01,NonAlcoholic
CAN Mountain Dew,3152,2.0,1.5,3.0,2019-11-01,NonAlcoholic
Mango Mimosa,3205,2.0,6.0,12.0,2019-11-01,Cocktail
DBL of the WEEK,3251,2.0,5.0,10.0,2019-11-01,Special
SHOT Rumpleminz,3242,2.0,2.0,4.0,2019-11-01,Rum
White Russian,3215,2.0,5.0,10.0,2019-11-01,Cocktail
SHOT Dr McGullicuddys,3226,2.0,3.0,6.0,2019-11-01,Liqueur
SIDE HOT SAUCE,2817,2.0,0.25,0.5,2019-11-01,Side
SIDE Tartar Sauce,2834,2.0,0.25,0.5,2019-11-01,Side
SIDE SOUR CREAM,2750,2.0,0.25,0.5,2019-11-01,Side
Desperado,3044,2.0,10.0,20.0,2019-11-01,Tequila
Ham n Swiss,3048,2.0,3.75,7.5,2019-11-01,Sandwich
BTL MGD,3121,2.0,3.25,6.5,2019-11-01,Beer
SHOT Casamigos,3686,2.0,5.0,10.0,2019-11-01,Tequila
SHOT Fireball,3584,2.0,4.0,8.0,2019-11-01,Scotch/Whiskey
SHOT Absolut Citron,3657,2.0,4.0,8.0,2019-11-01,Vodka
SHOT Amaretto,3561,2.0,0.0,0.0,2019-11-01,Liqueur
SHOT Dewar&apos;&apos;s,3610,2.0,0.0,0.0,2019-11-01,Scotch/Whiskey
SHOT Wild Turkey 101,3616,2.0,4.0,8.0,2019-11-01,Scotch/Whiskey
SHOT Crown Royal,3529,2.0,4.0,8.0,2019-11-01,Scotch/Whiskey
DBL Makers Mark,3534,2.0,8.0,16.0,2019-11-01,Bourbon
SHOT Makers Mark,3535,2.0,0.0,0.0,2019-11-01,Bourbon
DBL Bulleit Rye,3589,2.0,8.0,16.0,2019-11-01,Scotch/Whiskey
DBL Bacardi,3492,2.0,6.0,12.0,2019-11-01,Vodka
DBL Meyers Dark,3504,2.0,6.0,12.0,2019-11-01,Rum
DBL Coconut Jack,3498,2.0,6.0,12.0,2019-11-01,Rum
Seltzer - Refill,3469,2.0,0.0,0.0,2019-11-01,NonAlcoholic
Lemonade - Refill,3472,2.0,0.0,0.0,2019-11-01,NonAlcoholic
SHOT Patron XO,3477,2.0,4.0,8.0,2019-11-01,Tequila
VBALL MOON MAN,3414,2.0,4.0,8.0,2019-11-01,Special
VBALL LKFT IPA,3417,2.0,4.0,8.0,2019-11-01,Special
PIT Angry Orchard,3361,2.0,15.0,30.0,2019-11-01,Hard Cider
VBALL HAZY RABBIT,3418,1.0,4.0,4.0,2019-11-01,Special
VBALL SPOT COW,3415,1.0,4.0,4.0,2019-11-01,Special
SHOT Hennessey,3450,1.0,5.0,5.0,2019-11-01,Brandy
DBL Korbel,3452,1.0,8.0,8.0,2019-11-01,Brandy
DBL Bombay Sapphire,3486,1.0,8.0,8.0,2019-11-01,Gin
DBL Kraken,3500,1.0,8.0,8.0,2019-11-01,Rum
SHOT Bulleit Rye,3590,1.0,0.0,0.0,2019-11-01,Scotch/Whiskey
DBL South. Comfort,3596,1.0,8.0,8.0,2019-11-01,Scotch/Whiskey
SHOT Gran Marnier,3547,1.0,5.0,5.0,2019-11-01,Liqueur
DBL Amaretto,3560,1.0,7.0,7.0,2019-11-01,Liqueur
DBl Chopin,3634,1.0,8.0,8.0,2019-11-01,Vodka
SHOT Chopin,3635,1.0,0.0,0.0,2019-11-01,Vodka
DBL Peach Schn.,3574,1.0,6.0,6.0,2019-11-01,Liqueur
DBL Seagrams VO,3578,1.0,7.0,7.0,2019-11-01,Scotch/Whiskey
DBL Rehorst Vodka,3642,1.0,8.0,8.0,2019-11-01,Vodka
DBL Skyy Raspb,3668,1.0,7.0,7.0,2019-11-01,Vodka
SHOT Stoli Razz,3645,1.0,4.0,4.0,2019-11-01,Vodka
Deep Eddy Grapefruit,3648,1.0,4.0,4.0,2019-11-01,Vodka
DBL D.E. Grapefruit,3650,1.0,7.0,7.0,2019-11-01,Vodka
DBL Skyy Cherry,3670,1.0,7.0,7.0,2019-11-01,Vodka
BTL Eastside Dark,3118,1.0,5.0,5.0,2019-11-01,Beer
BTL LH Milk Stout,3119,1.0,6.0,6.0,2019-11-01,Beer
El Diablo,3047,1.0,7.5,7.5,2019-11-01,Breakfast
SIDE Sm Nacho Chez,2852,1.0,0.75,0.75,2019-11-01,Side
Shrimp Tacos,2874,1.0,6.5,6.5,2019-11-01,Fish
SIDE Sweet Chili,2875,1.0,0.25,0.25,2019-11-01,Side
SIDE HONEY MUSTARD,2751,1.0,0.25,0.25,2019-11-01,Side
PC Pollack,2800,1.0,2.25,2.25,2019-11-01,Fish
SHRIMP FRY,2735,1.0,10.45,10.45,2019-11-01,Fish
SIDE SALSA,2827,1.0,0.25,0.25,2019-11-01,Side
Hush Puppies,2809,1.0,7.0,7.0,2019-11-01,Appetizers
Toasted Roll,2812,1.0,0.5,0.5,2019-11-01,Side
SIDE Mayo,2849,1.0,0.25,0.25,2019-11-01,Side
Camel Menthol,3248,1.0,10.0,10.0,2019-11-01,Other
Texas Cosmo,3211,1.0,8.0,8.0,2019-11-01,Cocktail
Long Island,3204,1.0,8.0,8.0,2019-11-01,Cocktail
Korbel,3191,1.0,5.0,5.0,2019-11-01,Brandy
Pinot Grigio,3333,1.0,5.0,5.0,2019-11-01,Wine
Jim Beam,3318,1.0,5.0,5.0,2019-11-01,Bourbon
Skyy Mango,3298,1.0,4.0,4.0,2019-11-01,Vodka
Skyy Orange,3299,1.0,0.0,0.0,2019-11-01,Vodka
Bulleit Rye,3309,1.0,5.0,5.0,2019-11-01,Scotch/Whiskey
Coffee,3153,1.0,1.5,1.5,2019-11-01,NonAlcoholic
7-UP,3147,1.0,1.5,1.5,2019-11-01,NonAlcoholic
CAN Ginger Ale,3150,1.0,1.5,1.5,2019-11-01,NonAlcoholic
Cranberry JC,3156,1.0,1.5,1.5,2019-11-01,NonAlcoholic
Root Beer,3178,1.0,1.5,1.5,2019-11-01,NonAlcoholic
SHOT Seagrams VO,3325,64.0,2.015625,129.0,2020-11-06,Scotch/Whiskey
SHOT Tullamore Dew,3327,47.0,3.4893617021277,164.0,2020-11-06,Scotch/Whiskey
BTL Miller High Life,3122,37.0,3.25,120.25,2020-11-06,Beer
PINT Spotted Cow,3140,37.0,4.0135135135135,148.5,2020-11-06,Beer
DBL RAIL Vodka,3455,36.0,5.0416666666667,181.5,2020-11-06,Vodka
Skyy Peach BOMB,3367,34.0,3.8823529411765,132.0,2020-11-06,Vodka
GRILLED CHEESE,2734,25.0,2.88,72.0,2020-11-06,Sandwich
Skyy Apricot BOMB,3368,23.0,3.1304347826087,72.0,2020-11-06,Vodka
PINT Moon Man,3349,21.0,1.7142857142857,36.0,2020-11-06,Beer
DBL Captain Morgan,3496,21.0,7.6190476190476,160.0,2020-11-06,Rum
PINT LKFT IPA,3136,20.0,3.375,67.5,2020-11-06,Beer
PINT Schlitz,3139,19.0,1.7368421052632,33.0,2020-11-06,Beer
Skyy Orange BOMB,3372,19.0,3.3684210526316,64.0,2020-11-06,Vodka
BTL Miller Lite,3391,19.0,3.25,61.75,2020-11-06,Beer
Skyy Raspberry BOMB,3369,18.0,2.6666666666667,48.0,2020-11-06,Vodka
FISH FRY,2722,18.0,10.527777777778,189.5,2020-11-06,Fish
Locust St. Wings HALF,2858,18.0,6.0277777777778,108.5,2020-11-06,Appetizers
CAN PBR 16oz,3129,17.0,3.5294117647059,60.0,2020-11-06,Beer
SHOT Fernet,3507,17.0,2.8235294117647,48.0,2020-11-06,Liqueur
Skyy Cherry BOMB,3370,16.0,2.75,44.0,2020-11-06,Vodka
Cheese Curds,2728,15.0,8.0,120.0,2020-11-06,Appetizers
Locust St Wings FULL,2729,15.0,10.733333333333,161.0,2020-11-06,Appetizers
Sriracha Strips,2730,14.0,6.6428571428571,93.0,2020-11-06,Appetizers
PINT LKFT Hazy Rabbit,3348,14.0,3.8571428571429,54.0,2020-11-06,Beer
PIT Miller Lite,3143,13.0,11.0,143.0,2020-11-06,Beer
PINT Stein,3141,12.0,4.125,49.5,2020-11-06,Beer
RIVERWEST BURGER,2714,12.0,11.166666666667,134.0,2020-11-06,Burger
COMBO FRY,2736,11.0,13.022727272727,143.25,2020-11-06,Fish
DBL Jack Daniels,3526,11.0,8.0909090909091,89.0,2020-11-06,Scotch/Whiskey
SHOT Jose Cuervo,3475,11.0,2.7272727272727,30.0,2020-11-06,Tequila
SHOT Cazadores Reposado,3479,9.0,3.5555555555556,32.0,2020-11-06,Tequila
DBL RAIL Gin,3453,9.0,4.3333333333333,39.0,2020-11-06,Gin
DBL RAIL Tequila,3461,9.0,4.3888888888889,39.5,2020-11-06,Tequila
SHOT Jameson,3317,9.0,2.6666666666667,24.0,2020-11-06,Scotch/Whiskey
Perch FRY,2830,9.0,13.212222222222,118.91,2020-11-06,Fish
3 PART COMBO,2831,9.0,16.212222222222,145.91,2020-11-06,Fish
All American Burger,2840,9.0,7.5277777777778,67.75,2020-11-06,Burger
CAN Press Lime,3132,9.0,5.0,45.0,2020-11-06,Hard Seltzer
PINT Miller High Life,3137,8.0,2.625,21.0,2020-11-06,Beer
PIT Miller High Life,3142,8.0,11.0,88.0,2020-11-06,Beer
Cocktail of the Week,3250,8.0,4.0,32.0,2020-11-06,Special
BTL Bud Light,3114,8.0,4.5,36.0,2020-11-06,Beer
BTL Budweiser,3115,8.0,3.9375,31.5,2020-11-06,Beer
CAN Coors Light,3116,8.0,4.0,32.0,2020-11-06,Beer
SHOT Skyy Peach,3665,8.0,0.75,6.0,2020-11-06,Vodka
RAIL Vodka,3339,7.0,3.5,24.5,2020-11-06,Vodka
DBL RAIL Whiskey,3459,7.0,4.6428571428571,32.5,2020-11-06,Scotch/Whiskey
DBL Jim Beam,3530,6.0,7.0,42.0,2020-11-06,Bourbon
Chix Caeser Wrap,2838,6.0,9.6666666666667,58.0,2020-11-06,Sandwich
PC Pollack,2800,6.0,2.3333333333333,14.0,2020-11-06,Fish
SHOT of the WEEK,3254,6.0,1.5,9.0,2020-11-06,Special
PIT Schlitz,3144,6.0,7.3333333333333,44.0,2020-11-06,Beer
7-UP,3147,6.0,1.5,9.0,2020-11-06,NonAlcoholic
Coffee,3153,6.0,1.25,7.5,2020-11-06,NonAlcoholic
CAN Press GF/CAR,3133,6.0,5.0,30.0,2020-11-06,Hard Seltzer
Tracks Big Boy,3704,6.0,10.791666666667,64.75,2020-11-06,Breakfast
Nashville Hot Chicken,3706,6.0,9.125,54.75,2020-11-06,Entree
PINT Miller Lite,3138,5.0,3.0,15.0,2020-11-06,Beer
Glass Water,3162,5.0,0.0,0.0,2020-11-06,NonAlcoholic
Chili Cheese Poutine,2801,5.0,6.4,32.0,2020-11-06,Appetizers
Bowl SOUP,2713,5.0,4.0,20.0,2020-11-06,Side
DBL Skyy Raspb,3668,5.0,7.0,35.0,2020-11-06,Vodka
SHOT Skyy Cherry,3671,5.0,1.8,9.0,2020-11-06,Vodka
DBL Seagrams VO,3578,5.0,7.0,35.0,2020-11-06,Scotch/Whiskey
DBL Titos,3654,5.0,8.0,40.0,2020-11-06,Vodka
SHOT RAIL Whiskey,3460,5.0,3.0,15.0,2020-11-06,Scotch/Whiskey
DBL RAIL Brandy,3448,5.0,5.2,26.0,2020-11-06,Brandy
DBL RAIL Rum,3457,4.0,4.125,16.5,2020-11-06,Rum
DBL Fireball,3583,4.0,8.0,32.0,2020-11-06,Scotch/Whiskey
SHOT Jim Beam,3531,4.0,3.0,12.0,2020-11-06,Bourbon
French Fries,2731,4.0,2.0,8.0,2020-11-06,Side
CHEESE burger,2841,4.0,4.125,16.5,2020-11-06,Burger
Red Bull SF,3176,4.0,0.875,3.5,2020-11-06,NonAlcoholic
Coke,3154,4.0,1.5,6.0,2020-11-06,NonAlcoholic
House White,3698,4.0,0.0,0.0,2020-11-06,Wine
House Red,3699,3.0,4.0,12.0,2020-11-06,Wine
BTL Hop Refresher,3703,3.0,4.5,13.5,2020-11-06,Beer
Patty Melt,3705,3.0,9.3333333333333,28.0,2020-11-06,Sandwich
Buffalo Chicken Sammy,3707,3.0,8.7,26.1,2020-11-06,Sandwich
CAN Press Blk/Hyb,3130,3.0,5.0,15.0,2020-11-06,Hard Seltzer
Mimosa,3206,3.0,4.0,12.0,2020-11-06,Cocktail
Tully Peach Tea,3214,3.0,8.0,24.0,2020-11-06,Cocktail
House Salad SM,2837,3.0,3.5,10.5,2020-11-06,Salad
BTL MGD,3121,3.0,3.25,9.75,2020-11-06,Beer
Plain Chicken Strips,2867,3.0,8.1666666666667,24.5,2020-11-06,Appetizers
Chix Caesar Salad,2871,3.0,5.8333333333333,17.5,2020-11-06,Salad
Bowl CHILI,2696,3.0,4.0,12.0,2020-11-06,Side
SHRIMP FRY,2735,3.0,10.156666666667,30.47,2020-11-06,Fish
SHOT Jack Ds Honey,3533,3.0,4.0,12.0,2020-11-06,Scotch/Whiskey
SHOT Captain Morgan,3497,3.0,4.0,12.0,2020-11-06,Rum
SHOT Skyy Orange,3677,3.0,0.0,0.0,2020-11-06,Vodka
DBL Jose Cuervo,3474,3.0,6.0,18.0,2020-11-06,Tequila
PINT Angry Orchard,3352,3.0,1.0,3.0,2020-11-06,Hard Cider
Pinot Grigio,3333,2.0,2.5,5.0,2020-11-06,Wine
Jim Beam,3318,2.0,2.5,5.0,2020-11-06,Bourbon
SHOT Jagermeister,3234,2.0,4.0,8.0,2020-11-06,Liqueur
Kahlua,3235,2.0,5.0,10.0,2020-11-06,Liqueur
SHOT RAIL GIN,3454,2.0,3.0,6.0,2020-11-06,Gin
SHOT Titos,3655,2.0,4.0,8.0,2020-11-06,Vodka
Seagrams VO,3579,2.0,2.0,4.0,2020-11-06,Scotch/Whiskey
DBL Seagrams 7,3594,2.0,7.0,14.0,2020-11-06,Scotch/Whiskey
DBL Gran Marnier,3546,2.0,10.0,20.0,2020-11-06,Liqueur
DBL Coconut Jack,3498,2.0,6.0,12.0,2020-11-06,Rum
SHOT Kraken,3501,2.0,4.0,8.0,2020-11-06,Rum
SHOT Jack Daniels,3527,2.0,4.0,8.0,2020-11-06,Scotch/Whiskey
DBL Crown Royal,3528,2.0,8.0,16.0,2020-11-06,Scotch/Whiskey
SIDE LG NACHO CHEESE,2816,2.0,1.125,2.25,2020-11-06,Side
Cup SOUP,2872,2.0,1.875,3.75,2020-11-06,Side
Tater Tots,2836,2.0,2.0,4.0,2020-11-06,Side
White Russian,3215,2.0,5.0,10.0,2020-11-06,Cocktail
SHOT Car Bomb,3269,2.0,6.0,12.0,2020-11-06,Specialty Shots
Cuervo Gold,3282,2.0,2.5,5.0,2020-11-06,Tequila
Seltzer,3180,2.0,1.5,3.0,2020-11-06,NonAlcoholic
Pineapple JC,3174,2.0,1.5,3.0,2020-11-06,NonAlcoholic
CAN Press Pom/Gin,3131,2.0,5.0,10.0,2020-11-06,Hard Seltzer
PIT Stein,3146,2.0,15.0,30.0,2020-11-06,Beer
Diet Coke,3158,1.0,1.5,1.5,2020-11-06,NonAlcoholic
CAN Mountain Dew,3152,1.0,1.5,1.5,2020-11-06,NonAlcoholic
Iced Tea,3167,1.0,1.5,1.5,2020-11-06,NonAlcoholic
Lemonade,3170,1.0,1.5,1.5,2020-11-06,NonAlcoholic
Soda/Juice,3183,1.0,1.5,1.5,2020-11-06,NonAlcoholic
Bloody Mary,3199,1.0,7.0,7.0,2020-11-06,Cocktail
SHOT Dr McGullicuddys,3226,1.0,3.0,3.0,2020-11-06,Liqueur
SHOT Goldschlager,3230,1.0,4.0,4.0,2020-11-06,Liqueur
SIDE Cocktail Sauce,2845,1.0,0.25,0.25,2020-11-06,Side
SIDE Sm Nacho Chez,2852,1.0,0.75,0.75,2020-11-06,Side
SIDE BLEU CHEZ,2818,1.0,0.25,0.25,2020-11-06,Side
SIDE RANCH,2815,1.0,0.25,0.25,2020-11-06,Side
SIDE BALSAMIC,2754,1.0,0.0,0.0,2020-11-06,Side
House Salad LG,2697,1.0,8.5,8.5,2020-11-06,Salad
DBL Makers Mark,3534,1.0,8.0,8.0,2020-11-06,Bourbon
DBL Tullamore Dew,3536,1.0,8.0,8.0,2020-11-06,Scotch/Whiskey
SHOT Kahlua,3543,1.0,4.0,4.0,2020-11-06,Liqueur
SHOT Yukon Jack,3545,1.0,4.0,4.0,2020-11-06,Liqueur
DBL Cazadores Blanco,3480,1.0,7.0,7.0,2020-11-06,Tequila
SHOT Cazadores Blanco,3481,1.0,4.0,4.0,2020-11-06,Tequila
DBL Tanqueray,3488,1.0,8.0,8.0,2020-11-06,Gin
DBL Bacardi Limon,3494,1.0,6.0,6.0,2020-11-06,Vodka
SHOT Gran Marnier,3547,1.0,5.0,5.0,2020-11-06,Liqueur
SHOT Campari,3549,1.0,3.0,3.0,2020-11-06,Liqueur
DBL Cazadores Reposado,3478,1.0,7.0,7.0,2020-11-06,Tequila
DBL South. Comfort,3596,1.0,8.0,8.0,2020-11-06,Scotch/Whiskey
DBL Wild Turkey 101,3615,1.0,8.0,8.0,2020-11-06,Scotch/Whiskey
SHOT Casamigos,3686,1.0,5.0,5.0,2020-11-06,Tequila
SHOT Skyy Raspb,3669,1.0,0.0,0.0,2020-11-06,Vodka
PIT WATER,3400,1.0,0.0,0.0,2020-11-06,NonAlcoholic
VBALL LITE,3410,1.0,0.0,0.0,2020-11-06,Special
7-Up Refill,3463,1.0,0.0,0.0,2020-11-06,NonAlcoholic
SHOT RAIL Vodka,3456,1.0,3.0,3.0,2020-11-06,Vodka
RAIL Tequila,3344,1.0,4.5,4.5,2020-11-06,Tequila
PINT Abita TurboDog,3353,1.0,3.0,3.0,2020-11-06,Beer
PIT LKFT Hazy Rabbit,3359,1.0,15.0,15.0,2020-11-06,Beer
HH PINT Guinness,3350,1.0,3.0,3.0,2020-11-06,Happy Hour
Skyy Raspberry BOMB,3369,163.0,2.0368098159509,332.0,2019-11-08,Vodka
DBL RAIL Vodka,3455,111.0,5.0495495495495,560.5,2019-11-08,Vodka
BTL Miller High Life,3122,91.0,1.8214285714286,165.75,2019-11-08,Beer
Skyy Orange BOMB,3372,90.0,2.6222222222222,236.0,2019-11-08,Vodka
SHOT Tullamore Dew,3327,87.0,2.5747126436782,224.0,2019-11-08,Scotch/Whiskey
SHOT Seagrams VO,3325,47.0,2.0425531914894,96.0,2019-11-08,Scotch/Whiskey
PINT Beer of the Week,3356,45.0,3.0,135.0,2019-11-08,Special
PINT LKFT IPA,3136,45.0,3.8,171.0,2019-11-08,Beer
PINT Spotted Cow,3140,45.0,3.9666666666667,178.5,2019-11-08,Beer
PINT Stein,3141,45.0,3.6333333333333,163.5,2019-11-08,Beer
PINT Moon Man,3349,44.0,3.6818181818182,162.0,2019-11-08,Beer
Soda/Juice,3183,42.0,1.5,63.0,2019-11-08,NonAlcoholic
SHOT Fernet,3507,42.0,2.7619047619048,116.0,2019-11-08,Liqueur
DBL RAIL Whiskey,3459,40.0,4.8625,194.5,2019-11-08,Scotch/Whiskey
Glass Water,3162,40.0,0.0,0.0,2019-11-08,NonAlcoholic
Locust St Wings FULL,2729,39.0,11.076923076923,432.0,2019-11-08,Appetizers
GRILLED CHEESE,2734,38.0,4.1315789473684,157.0,2019-11-08,Sandwich
CAN PBR 16oz,3129,38.0,4.0,152.0,2019-11-08,Beer
PINT Miller High Life,3137,36.0,2.8333333333333,102.0,2019-11-08,Beer
DBL RAIL Tequila,3461,27.0,5.037037037037,136.0,2019-11-08,Tequila
PINT Schlitz,3139,25.0,2.76,69.0,2019-11-08,Beer
Sriracha Strips,2730,24.0,8.1875,196.5,2019-11-08,Appetizers
BTL Miller Lite,3391,24.0,3.25,78.0,2019-11-08,Beer
Cheese Curds,2728,23.0,6.5217391304348,150.0,2019-11-08,Appetizers
PINT LKFT Hazy Rabbit,3348,22.0,4.0227272727273,88.5,2019-11-08,Beer
Skyy Ginger BOMB,3371,22.0,2.5454545454545,56.0,2019-11-08,Vodka
SHOT Bulleit Bourbon,3588,22.0,3.2727272727273,72.0,2019-11-08,Bourbon
3 PART COMBO,2831,21.0,11.997619047619,251.95,2019-11-08,Fish
FISH FRY,2722,21.0,10.188095238095,213.95,2019-11-08,Fish
PIT Schlitz,3144,21.0,11.0,231.0,2019-11-08,Beer
PIT Miller Lite,3143,19.0,11.0,209.0,2019-11-08,Beer
SHOT of the WEEK,3254,18.0,2.5,45.0,2019-11-08,Special
French Fries,2731,18.0,2.0555555555556,37.0,2019-11-08,Side
SHOT Cazadores Blanco,3481,18.0,3.3333333333333,60.0,2019-11-08,Tequila
Perch FRY,2830,17.0,10.008823529412,170.15,2019-11-08,Fish
PINT Miller Lite,3138,17.0,3.0,51.0,2019-11-08,Beer
CHEESE burger,2841,16.0,6.3125,101.0,2019-11-08,Burger
Locust St. Wings HALF,2858,16.0,5.65625,90.5,2019-11-08,Appetizers
SHOT Cazadores Reposado,3479,16.0,2.5,40.0,2019-11-08,Tequila
PINT Staghorn,3690,16.0,3.84375,61.5,2019-11-08,Beer
CAN Coors Light,3116,15.0,3.7333333333333,56.0,2019-11-08,Beer
All American Burger,2840,15.0,6.75,101.25,2019-11-08,Burger
BTL Corona,3117,14.0,4.5,63.0,2019-11-08,Beer
Thurs Burger,2886,14.0,4.6428571428571,65.0,2019-11-08,Burger
Bloody Mary,3199,14.0,7.0,98.0,2019-11-08,Cocktail
DBL RAIL Gin,3453,14.0,5.3571428571429,75.0,2019-11-08,Gin
DBL RAIL Rum,3457,13.0,5.0384615384615,65.5,2019-11-08,Rum
CAN Press Blk/Hyb,3130,13.0,4.6153846153846,60.0,2019-11-08,Hard Seltzer
RAIL Vodka,3339,13.0,3.5,45.5,2019-11-08,Vodka
RIVERWEST BURGER,2714,13.0,10.0,130.0,2019-11-08,Burger
Mush Swiss Burger,2715,13.0,7.7692307692308,101.0,2019-11-08,Burger
Cubano,2716,12.0,8.0,96.0,2019-11-08,Sandwich
Soft Pretzel Bites,2835,12.0,5.0416666666667,60.5,2019-11-08,Appetizers
Monday Special,3032,12.0,6.5833333333333,79.0,2019-11-08,Special
SHOT Crown Royal,3529,12.0,2.3333333333333,28.0,2019-11-08,Scotch/Whiskey
SHOT Fireball,3584,11.0,4.0,44.0,2019-11-08,Scotch/Whiskey
DBL Bulleit Bourbon,3587,11.0,8.0,88.0,2019-11-08,Bourbon
DBL RAIL Brandy,3448,11.0,4.9545454545455,54.5,2019-11-08,Brandy
CAN Press Lime,3132,11.0,5.0,55.0,2019-11-08,Hard Seltzer
Mimosa,3206,11.0,4.0,44.0,2019-11-08,Cocktail
WAR Burger,3028,10.0,8.0,80.0,2019-11-08,Burger
Cup SOUP,2872,10.0,2.5,25.0,2019-11-08,Side
BBQ Pulled Pork,2842,10.0,7.0,70.0,2019-11-08,Sandwich
Skyy Cherry BOMB,3370,10.0,3.2,32.0,2019-11-08,Vodka
SHOT Casamigos,3686,10.0,4.5,45.0,2019-11-08,Tequila
DBL Skyy Orange,3676,9.0,7.0,63.0,2019-11-08,Vodka
DBL Titos,3654,9.0,8.0,72.0,2019-11-08,Vodka
DBL Captain Morgan,3496,9.0,8.0,72.0,2019-11-08,Rum
Nachos,2808,9.0,7.0,63.0,2019-11-08,Appetizers
Cheese Curd Burger,2879,9.0,10.277777777778,92.5,2019-11-08,Burger
PIT Stein,3146,9.0,15.0,135.0,2019-11-08,Beer
SHOT Dr McGullicuddys,3226,9.0,2.3333333333333,21.0,2019-11-08,Liqueur
PIT Miller High Life,3142,8.0,11.0,88.0,2019-11-08,Beer
Plain Chicken Strips,2867,8.0,7.125,57.0,2019-11-08,Appetizers
PIT WATER,3400,8.0,0.0,0.0,2019-11-08,NonAlcoholic
Skyy Peach BOMB,3367,8.0,1.5,12.0,2019-11-08,Vodka
SHOT Jose Cuervo,3475,8.0,3.0,24.0,2019-11-08,Tequila
DBL Cazadores Reposado,3478,7.0,7.0,49.0,2019-11-08,Tequila
SHOT Jim Beam,3531,7.0,4.0,28.0,2019-11-08,Bourbon
DBL Skyy Ginger,3672,7.0,7.0,49.0,2019-11-08,Vodka
COMBO FRY,2736,7.0,10.95,76.65,2019-11-08,Fish
HOLY MO!,2839,7.0,10.357142857143,72.5,2019-11-08,Burger
SHOT Jameson,3317,7.0,3.4285714285714,24.0,2019-11-08,Scotch/Whiskey
Captain Morgan,3258,7.0,5.0,35.0,2019-11-08,Rum
HH PINT Guinness,3350,7.0,3.5714285714286,25.0,2019-11-08,Happy Hour
PINT Angry Orchard,3352,6.0,3.5,21.0,2019-11-08,Hard Cider
PIT Moon Man,3357,6.0,15.0,90.0,2019-11-08,Beer
PIT LKFT IPA,3358,6.0,15.0,90.0,2019-11-08,Beer
Pinot Grigio,3333,6.0,5.0,30.0,2019-11-08,Wine
Coke,3154,6.0,1.5,9.0,2019-11-08,NonAlcoholic
Spicy Popcorn Shrimp,2864,6.0,6.0,36.0,2019-11-08,Appetizers
BTL LKFT Fixed Gear,3120,6.0,5.0,30.0,2019-11-08,Beer
Chix Caesar Salad,2871,6.0,8.1666666666667,49.0,2019-11-08,Salad
DBL Skyy Raspb,3668,6.0,7.0,42.0,2019-11-08,Vodka
DBL Coconut Jack,3498,5.0,6.0,30.0,2019-11-08,Rum
7-Up Refill,3463,5.0,0.0,0.0,2019-11-08,NonAlcoholic
BTL Bud Light,3114,5.0,4.5,22.5,2019-11-08,Beer
Thai Chicken Wrap,2880,5.0,8.7,43.5,2019-11-08,Sandwich
Shrimp Tacos,2874,5.0,6.5,32.5,2019-11-08,Fish
Fancy Fries,2878,5.0,5.0,25.0,2019-11-08,Side
Chix Caeser Wrap,2838,5.0,6.6,33.0,2019-11-08,Sandwich
PIT Spotted Cow,3145,5.0,15.0,75.0,2019-11-08,Beer
CAN Press Pom/Gin,3131,4.0,1.25,5.0,2019-11-08,Hard Seltzer
CAN Schlitz 16oz,3134,4.0,4.0,16.0,2019-11-08,Beer
CAN Mountain Dew,3152,4.0,1.5,6.0,2019-11-08,NonAlcoholic
Lemonade,3170,4.0,1.5,6.0,2019-11-08,NonAlcoholic
Moscow Mule,3207,4.0,7.0,28.0,2019-11-08,Cocktail
PINT Abita TurboDog,3353,4.0,4.5,18.0,2019-11-08,Beer
PINT K4 Fantasy Factory,3351,4.0,3.75,15.0,2019-11-08,Beer
Bacardi,3255,4.0,4.0,16.0,2019-11-08,Vodka
Tater Tots,2836,4.0,2.0,8.0,2019-11-08,Side
Chili Cheese Poutine,2801,4.0,7.0,28.0,2019-11-08,Appetizers
Club Sub,2733,4.0,7.0,28.0,2019-11-08,Sandwich
Breakfast BURGER,3033,4.0,8.125,32.5,2019-11-08,Breakfast
Jive Turkey,2859,4.0,8.125,32.5,2019-11-08,Sandwich
Kung Fu Quesadilla,2870,4.0,6.0,24.0,2019-11-08,Appetizers
Breakfast CLASSIC,3035,4.0,6.5,26.0,2019-11-08,Breakfast
Coke - Refill,3464,4.0,0.0,0.0,2019-11-08,NonAlcoholic
Seltzer - Refill,3469,4.0,0.0,0.0,2019-11-08,NonAlcoholic
DBL Hennessey,3449,4.0,11.0,44.0,2019-11-08,Brandy
DBL Hendricks Gin,3485,4.0,9.0,36.0,2019-11-08,Gin
DBL Jim Beam,3530,4.0,8.0,32.0,2019-11-08,Bourbon
DBL Makers Mark,3534,4.0,8.25,33.0,2019-11-08,Bourbon
DBL Jameson,3538,4.0,8.0,32.0,2019-11-08,Scotch/Whiskey
SHOT Kahlua,3543,3.0,0.0,0.0,2019-11-08,Liqueur
DBL Crown Royal,3528,3.0,5.3333333333333,16.0,2019-11-08,Scotch/Whiskey
DBL South. Comfort,3596,3.0,8.6666666666667,26.0,2019-11-08,Scotch/Whiskey
